Generator,Latitude,Longitude,PLEXOS Node,reV_Node,PCA,State,Region,PLEXOS Technology,ReEDS Technology,Capacity (MW),SummaryRegion,infrastructure
Snake_River_WI,42.633516,-114.514402,60345_TWINFALL_WI,60345_TWINFALL,p15,ID,IPMV_WI,Hydro,Hydro_WI,0.07,Idaho,2024
Snedigar_1_WI,42.633516,-114.514402,60345_TWINFALL_WI,60345_TWINFALL,p15,ID,IPMV_WI,Hydro,Hydro_WI,0.54,Idaho,2024
TroutCoBillngsleyCrk_WI,42.633516,-114.514402,60345_TWINFALL_WI,60345_TWINFALL,p15,ID,IPMV_WI,Hydro,Hydro_WI,0.24,Idaho,2024
WhiteWaterRanch_WI,42.633516,-114.514402,60345_TWINFALL_WI,60345_TWINFALL,p15,ID,IPMV_WI,Hydro,Hydro_WI,0.16,Idaho,2024
dpv_ALL_60345_TWINFALL_WI,42.633516,-114.514402,60345_TWINFALL_WI,60345_TWINFALL,p15,ID,IPMV_WI,dPV,dpv,4.8,Idaho,2024
Twin_Falls_1_WI,42.633516,-114.514402,60352_TWINFALS_WI,60352_TWINFALS,p15,ID,IPMV_WI,Hydro,Hydro_WI,8.43,Idaho,2024
Twin_Falls_2_WI,42.633516,-114.514402,60353_TWINFALS_WI,60353_TWINFALS,p15,ID,IPMV_WI,Hydro,Hydro_WI,44.3,Idaho,2024
EvanderAndrews1_WI,43.29,-115.6,60391_DNPR CT1_WI,60391_DNPR CT1,p15,ID,IPTV_WI,Gas-CT,CT_WI,170.9,Idaho,2024
EvanderAndrews2_WI,43.29,-115.6,60392_DNPR CT2_WI,60392_DNPR CT2,p15,ID,IPTV_WI,Gas-CT,CT_WI,45.4,Idaho,2024
EvanderAndrews3_WI,43.29,-115.6,60393_DNPR CT3_WI,60393_DNPR CT3,p15,ID,IPTV_WI,Gas-CT,CT_WI,45,Idaho,2024
BennettMountain_WI,43.132587,-115.693784,60397_BTMT CT1_WI,60397_BTMT CT1,p15,ID,IPMV_WI,Gas-CT,CT_WI,172.8,Idaho,2024
upv_BAU2024_61085LOW CR_WI,43.9814425,-116.702131,61085LOW CR_WI,61085_WILOW CR,p15,ID,IPTV_WI,PV,pv,94.9,Idaho,2024
upv_BAU2024_61230_ELMORE_WI,43.2246729,-115.6220379,61230_ELMORE_WI,61230_ELMORE,p15,ID,IPTV_WI,PV,pv,64.9,Idaho,2024
upv_BAU2024_61233_GARY_WI,43.669414,-116.279702,61233_GARY_WI,61233_GARY,p15,ID,IPTV_WI,PV,pv,42.5,Idaho,2024
dpv_ALL_61254_LOCUST_WI,43.647667,-116.372621,61254_LOCUST_WI,61254_LOCUST,p15,ID,IPTV_WI,dPV,dpv,8.1,Idaho,2024
upv_BAU2024_61278_VCTRY TP_WI,43.5772839,-116.2154321,61278_VCTRY TP_WI,61278_VCTRY TP,p15,ID,IPTV_WI,PV,pv,107,Idaho,2024
upv_BAU2024_61719_ECKERTTP_WI,43.6120377,-116.1533782,61719_ECKERTTP_WI,61719_ECKERTTP,p15,ID,IPTV_WI,PV,pv,40.4,Idaho,2024
AndersonRanch1_WI,43.357192,-115.452106,61801_ANDERSN1_WI,61801_ANDERSN1,p15,ID,IPMV_WI,Hydro,Hydro_WI,20,Idaho,2024
AndersonRanch2_WI,43.357192,-115.452106,61802_ANDERSN2_WI,61802_ANDERSN2,p15,ID,IPMV_WI,Hydro,Hydro_WI,20,Idaho,2024
LuckyPeak131_WI,43.361074,-115.949472,61816_LUCKYPK1_WI,61816_LUCKYPK1,p15,ID,IPTV_WI,Hydro,Hydro_WI,15,Idaho,2024
LuckyPeak132_WI,43.361074,-115.949472,61817_LUCKYPK2_WI,61817_LUCKYPK2,p15,ID,IPTV_WI,Hydro,Hydro_WI,45,Idaho,2024
LuckyPeak133_WI,43.361074,-115.949472,61817_LUCKYPK2_WI,61817_LUCKYPK2,p15,ID,IPTV_WI,Hydro,Hydro_WI,11.25,Idaho,2024
upv_BAU2024_65910_LOST RIV_WI,43.793606,-113.335841,65910_LOST RIV_WI,65910_LOST RIV,p15,ID,PAID_WI,PV,pv,24.6,Idaho,2024
AmericanFalls1_WI,42.775344,-112.873228,60025_AMFLS_WI,60025_AMFLS,p16,ID,IPFE_WI,Hydro,Hydro_WI,30.78,Idaho,2024
AmericanFalls2_WI,42.775344,-112.873228,60025_AMFLS_WI,60025_AMFLS,p16,ID,IPFE_WI,Hydro,Hydro_WI,30.78,Idaho,2024
AmericanFalls3_WI,42.775344,-112.873228,60025_AMFLS_WI,60025_AMFLS,p16,ID,IPFE_WI,Hydro,Hydro_WI,30.78,Idaho,2024
wind_BAU2024_60030_BLACKFT_WI,43.17413,-112.35845,60030_BLACKFT_WI,60030_BLACKFT,p16,ID,IPFE_WI,Wind,wind-ons,79.2,Idaho,2024
Simplot_Leasing_WI,42.94296,-112.47697,60125_DON_WI,60125_DON,p16,ID,IPFE_WI,Oil-Gas-Steam,Other_ST_WI,15.9,Idaho,2024
dpv_ALL_60245_MILNER_WI,42.519497,-114.010619,60245_MILNER_WI,60245_MILNER,p16,ID,IPMV_WI,dPV,dpv,0.6,Idaho,2024
wind_BAU2024_60245_MILNER_WI,42.519497,-114.010619,60245_MILNER_WI,60245_MILNER,p16,ID,IPMV_WI,Wind,wind-ons,65.5,Idaho,2024
Milner_Hydro_1_WI,42.519497,-114.010619,60246_MILNER_WI,60246_MILNER,p16,ID,IPMV_WI,Hydro,Hydro_WI,58.62,Idaho,2024
Milner_Hydro_2_WI,42.519497,-114.010619,60246_MILNER_WI,60246_MILNER,p16,ID,IPMV_WI,Hydro,Hydro_WI,58.62,Idaho,2024
Milner_Hydro_3_WI,42.519497,-114.010619,60246_MILNER_WI,60246_MILNER,p16,ID,IPMV_WI,Hydro,Hydro_WI,0.83,Idaho,2024
wind_BAU2024_60335_TERRY_WI,42.88181,-112.348166,60335_TERRY_WI,60335_TERRY,p16,ID,IPFE_WI,Wind,wind-ons,48.5,Idaho,2024
Upper_Salmon1_WI,42.766047,-114.908933,60361_U SAMN 1_WI,60361_U SAMN 1,p16,ID,IPMV_WI,Hydro,Hydro_WI,9.76,Idaho,2024
Upper_Salmon2_WI,42.766047,-114.908933,60362_U SAMN 2_WI,60362_U SAMN 2,p16,ID,IPMV_WI,Hydro,Hydro_WI,9.76,Idaho,2024
Upper_Salmon3_WI,42.766047,-114.908933,60363_U SAMN 3_WI,60363_U SAMN 3,p16,ID,IPMV_WI,Hydro,Hydro_WI,8.25,Idaho,2024
Upper_Salmon4_WI,42.766047,-114.908933,60364_U SAMN 4_WI,60364_U SAMN 4,p16,ID,IPMV_WI,Hydro,Hydro_WI,8.25,Idaho,2024
upv_BAU2024_60812_CANAL TP_WI,42.52922,-113.60284,60812_CANAL TP_WI,60812_CANAL TP,p16,ID,IPMV_WI,PV,pv,45.5,Idaho,2024
wind_BAU2024_60998_RKWP_WI,42.685618,-112.900389,60998_RKWP_WI,60998_RKWP,p16,ID,IPFE_WI,Wind,wind-ons,27.7,Idaho,2024
wind_BAU2024_61411_BORDER_WI,42.016674,-114.674038,61411_BORDER_WI,61411_BORDER,p16,ID,IPMV_WI,Wind,wind-ons,79.1,Idaho,2024
wind_BAU2024_61412_BRDR TAP_WI,42.015652,-114.701909,61412_BRDR TAP_WI,61412_BRDR TAP,p16,ID,IPMV_WI,Wind,wind-ons,29.1,Idaho,2024
wind_BAU2024_61426_CSTLFORD_WI,42.159604,-114.7185252,61426_CSTLFORD_WI,61426_CSTLFORD,p16,ID,IPMV_WI,Wind,wind-ons,171.5,Idaho,2024
Minidoka_6_WI,42.670456,-113.481747,61811_MINIDOKA_WI,61811_MINIDOKA,p16,ID,IPMV_WI,Hydro,Hydro_WI,2.67,Idaho,2024
Minidoka_7_WI,42.670456,-113.481747,61811_MINIDOKA_WI,61811_MINIDOKA,p16,ID,IPMV_WI,Hydro,Hydro_WI,4.95,Idaho,2024
Minidoka_8_WI,42.670456,-113.481747,61812_MINIDOKA_WI,61812_MINIDOKA,p16,ID,IPMV_WI,Hydro,Hydro_WI,9.89,Idaho,2024
Minidoka_9_WI,42.670456,-113.481747,61812_MINIDOKA_WI,61812_MINIDOKA,p16,ID,IPMV_WI,Hydro,Hydro_WI,9.89,Idaho,2024
wind_BAU2024_61917_TUANA TP_WI,42.845718,-115.022311,61917_TUANA TP_WI,61917_TUANA TP,p16,ID,IPMV_WI,Wind,wind-ons,105.7,Idaho,2024
dpv_ALL_65196_BONNEVIL_WI,43.5541,-112.294974,65196_BONNEVIL_WI,65196_BONNEVIL,p16,ID,PAID_WI,dPV,dpv,0.5,Idaho,2024
Gem_State_1_WI,43.420319,-112.10165,65625_GEMST G1_WI,65625_GEMST G1,p16,ID,PAID_WI,Hydro,Hydro_WI,22.6,Idaho,2024
wind_BAU2024_65665_GOSHEN_WI,43.309411,-112.120957,65665_GOSHEN_WI,65665_GOSHEN,p16,ID,PAID_WI,Wind,wind-ons,155.8,Idaho,2024
Grace_3_WI,42.536292,-111.793594,65705_GRACE G3_WI,65705_GRACE G3,p16,ID,PAID_WI,Hydro,Hydro_WI,11,Idaho,2024
Grace_4_WI,42.536292,-111.793594,65710_GRACE G4_WI,65710_GRACE G4,p16,ID,PAID_WI,Hydro,Hydro_WI,11,Idaho,2024
Grace_5_WI,42.536292,-111.793594,65715_GRACE G5_WI,65715_GRACE G5,p16,ID,PAID_WI,Hydro,Hydro_WI,11,Idaho,2024
dpv_ALL_65851_JEFERSON_WI,43.896966,-112.171042,65851_JEFERSON_WI,65851_JEFERSON,p16,ID,PAID_WI,dPV,dpv,0.4,Idaho,2024
dpv_ALL_66005_MONSANT2_WI,42.702059,-111.593773,66005_MONSANT2_WI,66005_MONSANT2,p16,ID,PAID_WI,dPV,dpv,2,Idaho,2024
Oneida_2_WI,42.266872,-111.749408,66120_ONED G23_WI,66120_ONED G23,p16,ID,PAID_WI,Hydro,Hydro_WI,10,Idaho,2024
Oneida_3_WI,42.266872,-111.749408,66120_ONED G23_WI,66120_ONED G23,p16,ID,PAID_WI,Hydro,Hydro_WI,10,Idaho,2024
Oneida_1_WI,42.266872,-111.749408,66125_ONED G1_WI,66125_ONED G1,p16,ID,PAID_WI,Hydro,Hydro_WI,10,Idaho,2024
Palisades_1_WI,43.335955,-111.202235,66160_PALIS G1_WI,66160_PALIS G1,p16,ID,PAID_WI,Hydro,Hydro_WI,44.1,Idaho,2024
Palisades_2_WI,43.335955,-111.202235,66165_PALIS G2_WI,66165_PALIS G2,p16,ID,PAID_WI,Hydro,Hydro_WI,44.1,Idaho,2024
Palisades_3_WI,43.335955,-111.202235,66170_PALIS G3_WI,66170_PALIS G3,p16,ID,PAID_WI,Hydro,Hydro_WI,44.1,Idaho,2024
Palisades_4_WI,43.335955,-111.202235,66175_PALIS G4_WI,66175_PALIS G4,p16,ID,PAID_WI,Hydro,Hydro_WI,44.1,Idaho,2024
dpv_ALL_66296_RIGBY_WI,43.6468,-111.91135,66296_RIGBY_WI,66296_RIGBY,p16,ID,PAID_WI,dPV,dpv,1.6,Idaho,2024
Soda_1_WI,42.687214,-111.594834,66390_SODA G12_WI,66390_SODA G12,p16,ID,PAID_WI,Hydro,Hydro_WI,7,Idaho,2024
Soda_2_WI,42.687214,-111.594834,66390_SODA G12_WI,66390_SODA G12,p16,ID,PAID_WI,Hydro,Hydro_WI,7,Idaho,2024
wind_BAU2024_66546_CATTLE C__WI,43.2810246,-111.8967778,66546_CATTLE C__WI,66546_CATTLE C_,p16,ID,PAID_WI,Wind,wind-ons,129.7,Idaho,2024
dpv_ALL_40007_ABERDEEN_WI,46.979546,-123.851579,40007_ABERDEEN_WI,40007_ABERDEEN,p2,WA,BPAT_WI,dPV,dpv,8.8,Washington,2024
Columbia2_WI,46.479667,-119.334827,40063_CGS_WI,40063_CGS,p2,WA,BPAT_WI,Nuclear,Nuclear_WI,1170,Washington,2024
wind_BAU2024_40183_CARSON_WI,45.720821,-121.802804,40183_CARSON_WI,40183_CARSON,p2,WA,BPAT_WI,Wind,wind-ons,38.6,Washington,2024
Chandler_1_WI,46.21249,-119.771938,40201_CHANDLER_WI,40201_CHANDLER,p2,WA,BPAT_WI,Hydro,Hydro_WI,6,Washington,2024
Chandler_2_WI,46.21249,-119.771938,40201_CHANDLER_WI,40201_CHANDLER,p2,WA,BPAT_WI,Hydro,Hydro_WI,6,Washington,2024
Cowlitz_Falls1_WI,46.463878,-122.104156,40307_COWFALLS_WI,40307_COWFALLS,p2,WA,BPAT_WI,Hydro,Hydro_WI,35,Washington,2024
Cowlitz_Falls2_WI,46.463878,-122.104156,40307_COWFALLS_WI,40307_COWFALLS,p2,WA,BPAT_WI,Hydro,Hydro_WI,35,Washington,2024
wind_BAU2024_40477_GOLDNDAL_WI,45.815553,-120.838181,40477_GOLDNDAL_WI,40477_GOLDNDAL,p2,WA,TPWR_WI,Wind,wind-ons,31.4,Washington,2024
wind_BAU2024_40512_WOOD CRK_WI,45.807463,-120.164917,40512_WOOD CRK_WI,40512_WOOD CRK,p2,WA,BPAT_WI,Wind,wind-ons,236.9,Washington,2024
Ice_Harbor_1_WI,46.247972,-118.879656,40559_ICE H1-2_WI,40559_ICE H1-1,p2,WA,BPAT_WI,Hydro,Hydro_WI,56.07,Washington,2024
Ice_Harbor_2_WI,46.247972,-118.879656,40559_ICE H1-2_WI,40559_ICE H1-1,p2,WA,BPAT_WI,Hydro,Hydro_WI,56.07,Washington,2024
Ice_Harbor_3_WI,46.247972,-118.879656,40561_ICE H3-4_WI,40561_ICE H2-3,p2,WA,BPAT_WI,Hydro,Hydro_WI,56.07,Washington,2024
Ice_Harbor_4_WI,46.247972,-118.879656,40561_ICE H3-4_WI,40561_ICE H2-3,p2,WA,BPAT_WI,Hydro,Hydro_WI,69.15,Washington,2024
Ice_Harbor_5_WI,46.247972,-118.879656,40563_ICE H5-6_WI,40563_ICE H3-5,p2,WA,BPAT_WI,Hydro,Hydro_WI,69.15,Washington,2024
Ice_Harbor_6_WI,46.247972,-118.879656,40563_ICE H5-6_WI,40563_ICE H3-5,p2,WA,BPAT_WI,Hydro,Hydro_WI,69.15,Washington,2024
wind_BAU2024_40666_CEN FERY_WI,46.595852,-117.807258,40666_CEN FERY_WI,40666_CEN FERY,p2,WA,BPAT_WI,Wind,wind-ons,73.6,Washington,2024
Roza_1_WI,46.616722,-120.483291,40756_ROZA_WI,40756_ROZA,p2,WA,BPAT_WI,Hydro,Hydro_WI,12.9,Washington,2024
NipponBiomass_WI,48.101221,-123.416849,40841_PORT ANG_WI,40841_PORT ANG,p2,WA,TPWR_WI,Biopower,Biomass_WI,20,Washington,2024
dpv_ALL_40841_PORT ANG_WI,48.101221,-123.416849,40841_PORT ANG_WI,40841_PORT ANG,p2,WA,TPWR_WI,dPV,dpv,4.8,Washington,2024
wind_BAU2024_40865_RATLESNK_WI,46.6,-120.12,40865_RATLESNK_WI,40865_RATLESNK,p2,WA,TPWR_WI,Wind,wind-ons,150.2,Washington,2024
wind_BAU2024_41011_SPEARFSH_WI,45.62356,-121.135048,41011_SPEARFSH_WI,41011_SPEARFSH,p2,WA,BPAT_WI,Wind,wind-ons,82.7,Washington,2024
wind_BAU2024_41036_NBONNANX_WI,45.64859,-121.958947,41036_NBONNANX_WI,41036_NBONNANX,p2,WA,BPAT_WI,Wind,wind-ons,53.9,Washington,2024
wind_BAU2024_41103_UNDRWOOD_WI,45.743255,-121.542281,41103_UNDRWOOD_WI,41103_UNDRWOOD,p2,WA,BPAT_WI,Wind,wind-ons,61.9,Washington,2024
wind_BAU2024_41184_BALD MT_WI,45.75698,-121.527542,41184_BALD MT_WI,41184_BALD MT,p2,WA,BPAT_WI,Wind,wind-ons,51.7,Washington,2024
wind_BAU2024_41400_TUCANN R_WI,46.319519,-117.662808,41400_TUCANN R_WI,41400_TUCANN R,p2,WA,BPAT_WI,Wind,wind-ons,623.8,Washington,2024
wind_BAU2024_41450_KNIGHT_WI,46.0995088,-120.8568012,41450_KNIGHT_WI,41450_KNIGHT,p2,WA,BPAT_WI,Wind,wind-ons,79.6,Washington,2024
wind_BAU2024_42991_DODGE JN_WI,46.524796,-117.822171,42991_DODGE JN_WI,42991_DODGE JN,p2,WA,PSEI_WI,Wind,wind-ons,103.4,Washington,2024
PortWestwrd1CC-Total_WI,46.13739,-122.941637,43905_PORTW G1_WI,43905_PORTW G1,p2,WA,PGE_WI,Gas-CC,CC_WI,483,Washington,2024
PortWestwrd2-01_WI,46.13739,-122.941637,43909_PORTW_WI,43909_PORTW,p2,WA,PGE_WI,Oil-Gas-Steam,IC_WI,18.3,Washington,2024
PortWestwrd2-02_WI,46.13739,-122.941637,43909_PORTW_WI,43909_PORTW,p2,WA,PGE_WI,Oil-Gas-Steam,IC_WI,18.3,Washington,2024
PortWestwrd2-03_WI,46.13739,-122.941637,43909_PORTW_WI,43909_PORTW,p2,WA,PGE_WI,Oil-Gas-Steam,IC_WI,18.3,Washington,2024
PortWestwrd2-04_WI,46.13739,-122.941637,43909_PORTW_WI,43909_PORTW,p2,WA,PGE_WI,Oil-Gas-Steam,IC_WI,18.3,Washington,2024
PortWestwrd2-05_WI,46.13739,-122.941637,43909_PORTW_WI,43909_PORTW,p2,WA,PGE_WI,Oil-Gas-Steam,IC_WI,18.3,Washington,2024
PortWestwrd2-06_WI,46.13739,-122.941637,43909_PORTW_WI,43909_PORTW,p2,WA,PGE_WI,Oil-Gas-Steam,IC_WI,18.3,Washington,2024
PortWestwrd2-07_WI,46.13739,-122.941637,43909_PORTW_WI,43909_PORTW,p2,WA,PGE_WI,Oil-Gas-Steam,IC_WI,18.3,Washington,2024
PortWestwrd2-08_WI,46.13739,-122.941637,43909_PORTW_WI,43909_PORTW,p2,WA,PGE_WI,Oil-Gas-Steam,IC_WI,18.3,Washington,2024
PortWestwrd2-09_WI,46.13739,-122.941637,43909_PORTW_WI,43909_PORTW,p2,WA,PGE_WI,Oil-Gas-Steam,IC_WI,18.3,Washington,2024
PortWestwrd2-10_WI,46.13739,-122.941637,43909_PORTW_WI,43909_PORTW,p2,WA,PGE_WI,Oil-Gas-Steam,IC_WI,18.3,Washington,2024
PortWestwrd2-11_WI,46.13739,-122.941637,43909_PORTW_WI,43909_PORTW,p2,WA,PGE_WI,Oil-Gas-Steam,IC_WI,18.3,Washington,2024
PortWestwrd2-12_WI,46.13739,-122.941637,43909_PORTW_WI,43909_PORTW,p2,WA,PGE_WI,Oil-Gas-Steam,IC_WI,18.3,Washington,2024
Little_Goose_1_WI,46.583857,-118.027135,44211_LGS 0102_WI,44211_LGS 0102,p2,WA,BPAT_WI,Hydro,Hydro_WI,135,Washington,2024
Little_Goose_2_WI,46.583857,-118.027135,44211_LGS 0102_WI,44211_LGS 0102,p2,WA,BPAT_WI,Hydro,Hydro_WI,135,Washington,2024
Little_Goose_3_WI,46.583857,-118.027135,44212_LGS 0304_WI,44212_LGS 0304,p2,WA,BPAT_WI,Hydro,Hydro_WI,135,Washington,2024
Little_Goose_4_WI,46.583857,-118.027135,44212_LGS 0304_WI,44212_LGS 0304,p2,WA,BPAT_WI,Hydro,Hydro_WI,135,Washington,2024
Little_Goose_5_WI,46.583857,-118.027135,44213_LGS 05_WI,44213_LGS 05,p2,WA,BPAT_WI,Hydro,Hydro_WI,135,Washington,2024
Little_Goose_6_WI,46.583857,-118.027135,44214_LGS 06_WI,44214_LGS 06,p2,WA,BPAT_WI,Hydro,Hydro_WI,135,Washington,2024
Lower_Granite_1_WI,46.651769,-117.419931,44231_LWG 0102_WI,44231_LWG 0102,p2,WA,BPAT_WI,Hydro,Hydro_WI,62.15,Washington,2024
Lower_Granite_2_WI,46.651769,-117.419931,44231_LWG 0102_WI,44231_LWG 0102,p2,WA,BPAT_WI,Hydro,Hydro_WI,62.15,Washington,2024
Lower_Granite_3_WI,46.651769,-117.419931,44232_LWG 0304_WI,44232_LWG 0304,p2,WA,BPAT_WI,Hydro,Hydro_WI,62.15,Washington,2024
Lower_Granite_4_WI,46.651769,-117.419931,44232_LWG 0304_WI,44232_LWG 0304,p2,WA,BPAT_WI,Hydro,Hydro_WI,62.15,Washington,2024
Lower_Granite_5_WI,46.651769,-117.419931,44233_LWG 05_WI,44233_LWG 05,p2,WA,BPAT_WI,Hydro,Hydro_WI,62.15,Washington,2024
Lower_Granite_6_WI,46.651769,-117.419931,44234_LWG 06_WI,44234_LWG 06,p2,WA,BPAT_WI,Hydro,Hydro_WI,62.15,Washington,2024
wind_BAU2024_44237_LWG PH1_WI,46.651769,-117.419931,44237_LWG PH1_WI,44237_LWG PH1,p2,WA,BPAT_WI,Wind,wind-ons,137.1,Washington,2024
LowerMonumentl1_WI,46.550404,-118.544944,44251_LMN 0102_WI,44251_LMN 0102,p2,WA,BPAT_WI,Hydro,Hydro_WI,61.1,Washington,2024
LowerMonumentl2_WI,46.550404,-118.544944,44251_LMN 0102_WI,44251_LMN 0102,p2,WA,BPAT_WI,Hydro,Hydro_WI,61.1,Washington,2024
LowerMonumentl3_WI,46.550404,-118.544944,44252_LMN 0304_WI,44252_LMN 0304,p2,WA,BPAT_WI,Hydro,Hydro_WI,61.1,Washington,2024
LowerMonumentl4_WI,46.550404,-118.544944,44252_LMN 0304_WI,44252_LMN 0304,p2,WA,BPAT_WI,Hydro,Hydro_WI,61.1,Washington,2024
LowerMonumentl5_WI,46.550404,-118.544944,44253_LMN 05_WI,44253_LMN 05,p2,WA,BPAT_WI,Hydro,Hydro_WI,61.1,Washington,2024
LowerMonumentl6_WI,46.550404,-118.544944,44254_LMN 06_WI,44254_LMN 06,p2,WA,BPAT_WI,Hydro,Hydro_WI,61.1,Washington,2024
wind_BAU2024_44912_TALBOT_WI,46.336824,-117.937116,44912_TALBOT_WI,44912_TALBOT,p2,WA,PACW_WI,Wind,wind-ons,82.3,Washington,2024
Ft_James_Cogen_WI,45.582143,-122.380403,44980_CAMASSW_WI,44980_CAMASSW,p2,WA,PACW_WI,Oil-Gas-Steam,Other_ST_WI,53,Washington,2024
wind_BAU2024_45331_WALLULA_WI,46.063794,-118.846043,45331_WALLULA_WI,45331_WALLULA,p2,WA,PACW_WI,Wind,wind-ons,98,Washington,2024
Merwin_1_WI,45.955117,-122.553389,45340_MERWIN 1_WI,45340_MERWIN 1,p2,WA,PACW_WI,Hydro,Hydro_WI,24.82,Washington,2024
Merwin_2_WI,45.955117,-122.553389,45342_MERWIN 2_WI,45342_MERWIN 2,p2,WA,PACW_WI,Hydro,Hydro_WI,24.82,Washington,2024
Merwin_3_WI,45.955117,-122.553389,45344_MERWIN 3_WI,45344_MERWIN 3,p2,WA,PACW_WI,Hydro,Hydro_WI,24.82,Washington,2024
Yale1_WI,45.962706,-122.335344,45351_YALE GEN_WI,45351_YALE GEN,p2,WA,BPAT_WI,Hydro,Hydro_WI,80.5,Washington,2024
Yale2_WI,45.962706,-122.335344,45351_YALE GEN_WI,45351_YALE GEN,p2,WA,BPAT_WI,Hydro,Hydro_WI,80.5,Washington,2024
Swift_2_21_WI,45.939838,-122.644304,45541_SWIFT2-1_WI,45541_SWIFT2-1,p2,WA,PACW_WI,Hydro,Hydro_WI,35,Washington,2024
Swift_2_22_WI,45.939838,-122.644304,45542_SWIFT2-2_WI,45542_SWIFT2-2,p2,WA,PACW_WI,Hydro,Hydro_WI,35,Washington,2024
Swift_1_HY11_WI,45.939838,-122.644304,45544_SWIFT1-1_WI,45544_SWIFT1-1,p2,WA,PACW_WI,Hydro,Hydro_WI,70,Washington,2024
Swift_1_HY12_WI,45.939838,-122.644304,45545_SWIFT1-2_WI,45545_SWIFT1-2,p2,WA,PACW_WI,Hydro,Hydro_WI,70,Washington,2024
Swift_1_HY13_WI,45.939838,-122.644304,45546_SWIFT1-3_WI,45546_SWIFT1-3,p2,WA,PACW_WI,Hydro,Hydro_WI,70,Washington,2024
Mayfield_41_WI,46.503487,-122.592763,46623_MAYFILD1_WI,46623_MAYFILD1,p2,WA,TPWR_WI,Hydro,Hydro_WI,40.5,Washington,2024
Mayfield_42_WI,46.503487,-122.592763,46624_MAYFILD2_WI,46624_MAYFILD2,p2,WA,TPWR_WI,Hydro,Hydro_WI,40.5,Washington,2024
Mayfield_43_WI,46.503487,-122.592763,46624_MAYFILD2_WI,46624_MAYFILD2,p2,WA,TPWR_WI,Hydro,Hydro_WI,40.5,Washington,2024
Mayfield_44_WI,46.503487,-122.592763,46624_MAYFILD2_WI,46624_MAYFILD2,p2,WA,TPWR_WI,Hydro,Hydro_WI,40.5,Washington,2024
Mossyrock_51_WI,46.533035,-122.431194,46627_MOSSYRK1_WI,46627_MOSSYRK1,p2,WA,TPWR_WI,Hydro,Hydro_WI,150,Washington,2024
Mossyrock_52_WI,46.533035,-122.431194,46628_MOSSYRK2_WI,46628_MOSSYRK2,p2,WA,TPWR_WI,Hydro,Hydro_WI,150,Washington,2024
Cushman1-21_WI,47.422222,-123.220278,46789_CUSHMN11_WI,46789_CUSHMN11,p2,WA,TPWR_WI,Hydro,Hydro_WI,21.5,Washington,2024
Cushman1-22_WI,47.422222,-123.220278,46790_CUSHMN12_WI,46790_CUSHMN12,p2,WA,TPWR_WI,Hydro,Hydro_WI,21.5,Washington,2024
Cushman_2_31_WI,47.368639,-123.160531,46791_CUSHMN2_WI,46791_CUSHMN2,p2,WA,TPWR_WI,Hydro,Hydro_WI,27,Washington,2024
Cushman_2_32_WI,47.368639,-123.160531,46791_CUSHMN2_WI,46791_CUSHMN2,p2,WA,TPWR_WI,Hydro,Hydro_WI,27,Washington,2024
Cushman_2_33_WI,47.368639,-123.160531,46791_CUSHMN2_WI,46791_CUSHMN2,p2,WA,TPWR_WI,Hydro,Hydro_WI,27,Washington,2024
Wynoochee_WI,46.979546,-123.851579,46792_WYNOOCHE_WI,46792_WYNOOCHE,p2,WA,TPWR_WI,Hydro,Hydro_WI,13,Washington,2024
Packwood_WI,46.51573,-122.13748,47047_GLENOMA_WI,47047_GLENOMA,p2,WA,BPAT_WI,Hydro,Hydro_WI,27.5,Washington,2024
Aberdeen_WI,46.93912,-123.87154,47077_SIERRA G_WI,47077_SIERRA G,p2,WA,BPAT_WI,Biopower,Biomass_WI,18,Washington,2024
wind_BAU2024_47329_EECLOUSE_WI,45.825405,-120.73838,47329_EECLOUSE_WI,47329_EECLOUSE,p2,WA,BPAT_WI,Wind,wind-ons,63.2,Washington,2024
wind_BAU2024_47381_LINDEN_WI,45.7504515,-120.6118355,47381_LINDEN_WI,47381_LINDEN,p2,WA,BPAT_WI,Wind,wind-ons,107.5,Washington,2024
wind_BAU2024_47390_JNPRC 2_WI,45.9001151,-120.27228,47390_JNPRC 2_WI,47390_JNPRC 2,p2,WA,BPAT_WI,Wind,wind-ons,93.3,Washington,2024
dpv_ALL_47419_FIBRE Y_WI,46.1128,-122.936,47419_FIBRE Y_WI,47419_FIBRE Y,p2,WA,BPAT_WI,dPV,dpv,6.3,Washington,2024
dpv_ALL_47439_NORPAC_WI,46.1603947,-123.0118597,47439_NORPAC_WI,47439_NORPAC,p2,WA,BPAT_WI,dPV,dpv,17.2,Washington,2024
dpv_ALL_47441_CHEMICAL_WI,46.139842,-122.993583,47441_CHEMICAL_WI,47441_CHEMICAL,p2,WA,BPAT_WI,dPV,dpv,6.3,Washington,2024
Coffin_Butte_4_WI,46.128371,-122.987916,47442_COFFINRK_WI,47442_COFFINRK,p2,WA,BPAT_WI,Biopower,Biomass_WI,1.5,Washington,2024
Coffin_Butte_5_WI,46.128371,-122.987916,47442_COFFINRK_WI,47442_COFFINRK,p2,WA,BPAT_WI,Biopower,Biomass_WI,1.5,Washington,2024
LongviewFibre4_WI,46.1128,-122.936,47446_LVF89_WI,47446_LVF89,p2,WA,BPAT_WI,Biopower,Biomass_WI,10,Washington,2024
